REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	avg	enhancerRank	isSuper
2_chr1_113383425_113385060_lociStitched	chr1	113383425	113393044	2	2856	607.1192166666666	10233	0
1_chr4_145257752_145260800_lociStitched	chr4	145257752	145260800	1	3049	606.9584	10234	0
1_chr6_6555973_6558976_lociStitched	chr6	6555973	6558976	1	3004	606.9063	10235	0
1_chr4_151461264_151463515_lociStitched	chr4	151461264	151463515	1	2252	606.8696	10236	0
1_chr10_49613634_49615135_lociStitched	chr10	49613634	49615135	1	1502	606.8543	10237	0
1_chr2_25253074_25255379_lociStitched	chr2	25253074	25255379	1	2306	606.7912500000001	10238	0
1_chr2_46975482_46977367_lociStitched	chr2	46975482	46977367	1	1886	606.7815	10239	0
1_chr8_74431996_74434005_lociStitched	chr8	74431996	74434005	1	2010	606.6845166666667	10240	0
1_chr5_150035484_150036876_lociStitched	chr5	150035484	150036876	1	1393	606.564	10241	0
1_chr1_192519584_192521023_lociStitched	chr1	192519584	192521023	1	1440	606.3946	10242	0
1_chr15_26006389_26008879_lociStitched	chr15	26006389	26008879	1	2491	606.1905	10243	0
1_chr8_8219717_8221133_lociStitched	chr8	8219717	8221133	1	1417	605.9772	10244	0
1_chr13_30968455_30970091_lociStitched	chr13	30968455	30970091	1	1637	605.9471333333333	10245	0
1_chr9_77860514_77862499_lociStitched	chr9	77860514	77862499	1	1986	605.8550833333334	10246	0
1_chr14_73373745_73375188_lociStitched	chr14	73373745	73375188	1	1444	605.8195	10247	0
1_chr2_20365643_20367863_lociStitched	chr2	20365643	20367863	1	2221	605.764	10248	0
1_chr2_189150070_189153413_lociStitched	chr2	189150070	189153413	1	3344	605.4730166666667	10249	0
chr6_31785156_31786609	chr6	31785156	31786609	1	1454	605.4651	10250	0
1_chr12_98764058_98766216_lociStitched	chr12	98764058	98766216	1	2159	605.3549666666667	10251	0
2_chr2_20792850_20793571_lociStitched	chr2	20792850	20796269	2	1971	605.2199833333333	10252	0
1_chr16_71756561_71758126_lociStitched	chr16	71756561	71758126	1	1566	605.10725	10253	0
1_chr3_72149050_72150615_lociStitched	chr3	72149050	72150615	1	1566	604.9507500000001	10254	0
1_chr1_9459754_9460664_lociStitched	chr1	9459754	9460664	1	911	604.7101666666666	10255	0
2_chr3_159646838_159648016_lociStitched	chr3	159646838	159659782	2	2606	604.7005333333333	10256	0
1_chr5_142205909_142208888_lociStitched	chr5	142205909	142208888	1	2980	604.5880500000002	10257	0
chr19_1125384_1127434	chr19	1125384	1127434	1	2051	604.5108333333334	10258	0
1_chr17_55081567_55083718_lociStitched	chr17	55081567	55083718	1	2152	604.5027	10259	0
2_chr12_116624396_116625098_lociStitched	chr12	116624396	116634273	2	2306	604.4724000000001	10260	0
1_chr5_172881455_172883292_lociStitched	chr5	172881455	172883292	1	1838	604.46485	10261	0
1_chr3_82178210_82180150_lociStitched	chr3	82178210	82180150	1	1941	604.4393333333334	10262	0
1_chr19_17901660_17903330_lociStitched	chr19	17901660	17903330	1	1671	604.4008333333334	10263	0
1_chr5_142136819_142139194_lociStitched	chr5	142136819	142139194	1	2376	604.3979166666667	10264	0
1_chr18_46219421_46221033_lociStitched	chr18	46219421	46221033	1	1613	604.3925333333333	10265	0
1_chr5_169524613_169525949_lociStitched	chr5	169524613	169525949	1	1337	604.2950666666667	10266	0
1_chr1_232606536_232608448_lociStitched	chr1	232606536	232608448	1	1913	604.2876	10267	0
1_chr15_59156484_59158141_lociStitched	chr15	59156484	59158141	1	1658	604.2526666666666	10268	0
1_chr17_14330985_14333413_lociStitched	chr17	14330985	14333413	1	2429	604.0864	10269	0
1_chr4_140871493_140874897_lociStitched	chr4	140871493	140874897	1	3405	604.0398	10270	0
1_chr6_4687978_4689218_lociStitched	chr6	4687978	4689218	1	1241	603.9626666666667	10271	0
1_chr15_42403240_42405222_lociStitched	chr15	42403240	42405222	1	1983	603.9154	10272	0
1_chr9_127356822_127359337_lociStitched	chr9	127356822	127359337	1	2516	603.8095833333333	10273	0
2_chr6_109062568_109063942_lociStitched	chr6	109059132	109063942	2	2073	603.655	10274	0
2_chr6_32761558_32763105_lociStitched	chr6	32761558	32766202	2	3282	603.4878	10275	0
1_chr17_61072548_61073800_lociStitched	chr17	61072548	61073800	1	1253	603.4848666666666	10276	0
1_chr21_40769015_40770554_lociStitched	chr21	40769015	40770554	1	1540	603.3906000000001	10277	0
1_chr1_184460349_184461841_lociStitched	chr1	184460349	184461841	1	1493	603.0166666666667	10278	0
1_chr1_213297120_213298654_lociStitched	chr1	213297120	213298654	1	1535	602.9642666666667	10279	0
1_chr3_133524649_133525848_lociStitched	chr3	133524649	133525848	1	1200	602.7972500000001	10280	0
1_chr4_36115793_36118393_lociStitched	chr4	36115793	36118393	1	2601	602.7666666666667	10281	0
chr11_65354932_65356278	chr11	65354932	65356278	1	1347	602.6939333333333	10282	0
1_chr10_97006493_97010934_lociStitched	chr10	97006493	97010934	1	4442	602.4956666666667	10283	0
1_chr3_44396511_44397887_lociStitched	chr3	44396511	44397887	1	1377	602.3210666666666	10284	0
2_chr15_67698079_67699953_lociStitched	chr15	67688252	67699953	2	2957	602.2114666666668	10285	0
1_chr15_42101178_42103654_lociStitched	chr15	42101178	42103654	1	2477	601.9981333333334	10286	0
1_chr19_10235328_10238686_lociStitched	chr19	10235328	10238686	1	3359	601.4178	10287	0
2_chrX_124572896_124573870_lociStitched	chrX	124572896	124579058	2	1528	601.4111999999999	10288	0
2_chr1_167028028_167028983_lociStitched	chr1	167028028	167036434	2	1326	601.3091999999999	10289	0
1_chr1_224521276_224522538_lociStitched	chr1	224521276	224522538	1	1263	601.2588666666667	10290	0
1_chr4_24651752_24654354_lociStitched	chr4	24651752	24654354	1	2603	601.0186333333332	10291	0
2_chr7_139676298_139677472_lociStitched	chr7	139676298	139680692	2	1967	600.8794999999999	10292	0
1_chr9_107768519_107770544_lociStitched	chr9	107768519	107770544	1	2026	600.7499999999999	10293	0
1_chr1_153821344_153823043_lociStitched	chr1	153821344	153823043	1	1700	600.5965	10294	0
1_chr3_87319787_87321398_lociStitched	chr3	87319787	87321398	1	1612	600.5002500000002	10295	0
2_chr12_53814860_53815425_lociStitched	chr12	53810564	53815425	2	2115	600.4145166666667	10296	0
1_chr2_168051848_168054027_lociStitched	chr2	168051848	168054027	1	2180	600.2418666666666	10297	0
2_chr21_38471930_38473887_lociStitched	chr21	38459715	38473887	2	2303	600.1842	10298	0
1_chr8_105525388_105527322_lociStitched	chr8	105525388	105527322	1	1935	600.1524333333334	10299	0
1_chr22_27529766_27531181_lociStitched	chr22	27529766	27531181	1	1416	600.1486666666666	10300	0
1_chr18_1406031_1407790_lociStitched	chr18	1406031	1407790	1	1760	600.0535333333333	10301	0
1_chr17_36570919_36572341_lociStitched	chr17	36570919	36572341	1	1423	600.0366	10302	0
1_chr11_57370638_57372754_lociStitched	chr11	57370638	57372754	1	2117	600.0270666666667	10303	0
1_chr7_102677704_102679253_lociStitched	chr7	102677704	102679253	1	1550	599.6179	10304	0
1_chr22_51093949_51095838_lociStitched	chr22	51093949	51095838	1	1890	599.28525	10305	0
1_chr8_6585183_6587699_lociStitched	chr8	6585183	6587699	1	2517	599.1015333333332	10306	0
1_chrX_118751545_118753817_lociStitched	chrX	118751545	118753817	1	2273	598.8613333333333	10307	0
1_chr9_125065670_125067130_lociStitched	chr9	125065670	125067130	1	1461	598.6973333333333	10308	0
1_chr13_109745555_109747763_lociStitched	chr13	109745555	109747763	1	2209	598.552	10309	0
1_chr10_115854634_115857073_lociStitched	chr10	115854634	115857073	1	2440	598.48995	10310	0
1_chr17_2526820_2528553_lociStitched	chr17	2526820	2528553	1	1734	598.4337833333333	10311	0
1_chr16_47071308_47072396_lociStitched	chr16	47071308	47072396	1	1089	598.3637333333332	10312	0
1_chr7_31989288_31991815_lociStitched	chr7	31989288	31991815	1	2528	598.0145500000001	10313	0
1_chr17_66201208_66202362_lociStitched	chr17	66201208	66202362	1	1155	597.9835666666667	10314	0
1_chr6_6857622_6859710_lociStitched	chr6	6857622	6859710	1	2089	597.864	10315	0
1_chr12_94241295_94243238_lociStitched	chr12	94241295	94243238	1	1944	597.8611000000001	10316	0
1_chr3_185676461_185678838_lociStitched	chr3	185676461	185678838	1	2378	597.7758833333334	10317	0
1_chr6_18215136_18216800_lociStitched	chr6	18215136	18216800	1	1665	597.7365333333332	10318	0
1_chr3_40731749_40733568_lociStitched	chr3	40731749	40733568	1	1820	597.6021333333333	10319	0
1_chr19_8747402_8748599_lociStitched	chr19	8747402	8748599	1	1198	597.5423999999999	10320	0
1_chr13_114769819_114771135_lociStitched	chr13	114769819	114771135	1	1317	597.2446666666667	10321	0
1_chr17_58212027_58213053_lociStitched	chr17	58212027	58213053	1	1027	596.9097	10322	0
1_chr1_23028573_23030974_lociStitched	chr1	23028573	23030974	1	2402	596.8485833333334	10323	0
1_chr3_132877661_132879643_lociStitched	chr3	132877661	132879643	1	1983	596.7802	10324	0
2_chr22_36137952_36139095_lociStitched	chr22	36137952	36149521	2	2752	596.7675833333334	10325	0
1_chr2_12144825_12147652_lociStitched	chr2	12144825	12147652	1	2828	596.7325833333333	10326	0
1_chr14_103671576_103674059_lociStitched	chr14	103671576	103674059	1	2484	596.29245	10327	0
1_chr3_31116148_31120651_lociStitched	chr3	31116148	31120651	1	4504	596.0471	10328	0
1_chr22_51059900_51061476_lociStitched	chr22	51059900	51061476	1	1577	595.9644000000001	10329	0
1_chr1_248759163_248761327_lociStitched	chr1	248759163	248761327	1	2165	595.8213333333333	10330	0
1_chr1_43846770_43848568_lociStitched	chr1	43846770	43848568	1	1799	595.6773999999999	10331	0
1_chr7_73001735_73002676_lociStitched	chr7	73001735	73002676	1	942	595.60595	10332	0
1_chr8_121798148_121799409_lociStitched	chr8	121798148	121799409	1	1262	595.3601333333332	10333	0
1_chr7_43611806_43613130_lociStitched	chr7	43611806	43613130	1	1325	595.3145333333333	10334	0
1_chr13_52096980_52098354_lociStitched	chr13	52096980	52098354	1	1375	595.0794	10335	0
1_chr1_167287584_167289647_lociStitched	chr1	167287584	167289647	1	2064	595.0379666666666	10336	0
1_chr2_107127417_107129461_lociStitched	chr2	107127417	107129461	1	2045	594.8380666666668	10337	0
1_chr12_77313453_77315080_lociStitched	chr12	77313453	77315080	1	1628	594.8040833333333	10338	0
1_chr7_21391875_21396196_lociStitched	chr7	21391875	21396196	1	4322	594.7856499999999	10339	0
chr19_42710777_42712788	chr19	42710777	42712788	1	2012	594.7197333333334	10340	0
1_chr8_109663158_109665630_lociStitched	chr8	109663158	109665630	1	2473	594.6808	10341	0
1_chr20_47242623_47244203_lociStitched	chr20	47242623	47244203	1	1581	594.6593333333334	10342	0
1_chr4_57955685_57957267_lociStitched	chr4	57955685	57957267	1	1583	594.6474333333334	10343	0
1_chrX_9948840_9950254_lociStitched	chrX	9948840	9950254	1	1415	594.6105666666667	10344	0
1_chr14_21574493_21576476_lociStitched	chr14	21574493	21576476	1	1984	594.53645	10345	0
1_chr5_67639877_67641715_lociStitched	chr5	67639877	67641715	1	1839	594.4091999999999	10346	0
1_chr5_120500100_120501946_lociStitched	chr5	120500100	120501946	1	1847	594.3197000000001	10347	0
2_chr12_21566432_21567331_lociStitched	chr12	21566432	21572566	2	2179	594.2823666666667	10348	0
1_chr1_171769883_171773020_lociStitched	chr1	171769883	171773020	1	3138	594.1478	10349	0
1_chr12_70320145_70323046_lociStitched	chr12	70320145	70323046	1	2902	594.0281	10350	0
1_chr9_71457882_71460389_lociStitched	chr9	71457882	71460389	1	2508	593.9918666666667	10351	0
2_chr2_46115050_46116450_lociStitched	chr2	46115050	46120440	2	4388	593.978	10352	0
1_chr21_46586399_46590151_lociStitched	chr21	46586399	46590151	1	3753	593.8165333333334	10353	0
1_chr7_36609615_36611435_lociStitched	chr7	36609615	36611435	1	1821	593.7143333333333	10354	0
2_chr2_12845087_12846163_lociStitched	chr2	12834453	12846163	2	2023	593.697	10355	0
1_chr19_11750559_11751294_lociStitched	chr19	11750559	11751294	1	736	593.6962500000001	10356	0
2_chr18_54135001_54136549_lociStitched	chr18	54127317	54136549	2	2802	593.6176	10357	0
1_chr8_81445176_81448176_lociStitched	chr8	81445176	81448176	1	3001	593.55	10358	0
1_chrX_3580876_3583017_lociStitched	chrX	3580876	3583017	1	2142	593.5208833333332	10359	0
1_chr19_49163969_49164863_lociStitched	chr19	49163969	49164863	1	895	593.169	10360	0
1_chr19_54124073_54126327_lociStitched	chr19	54124073	54126327	1	2255	593.0274000000001	10361	0
1_chr12_116930262_116931562_lociStitched	chr12	116930262	116931562	1	1301	592.7783333333333	10362	0
1_chr2_39054429_39055865_lociStitched	chr2	39054429	39055865	1	1437	592.709	10363	0
1_chr3_14418563_14420120_lociStitched	chr3	14418563	14420120	1	1558	592.698	10364	0
1_chr11_68560219_68562019_lociStitched	chr11	68560219	68562019	1	1801	592.68	10365	0
1_chr3_128641322_128643203_lociStitched	chr3	128641322	128643203	1	1882	592.4522999999999	10366	0
1_chr7_50789288_50793692_lociStitched	chr7	50789288	50793692	1	4405	592.4114000000001	10367	0
1_chr21_34805236_34808077_lociStitched	chr21	34805236	34808077	1	2842	592.3485	10368	0
1_chr3_156296670_156297972_lociStitched	chr3	156296670	156297972	1	1303	592.2581	10369	0
2_chr10_99617491_99618677_lociStitched	chr10	99617491	99629290	2	1843	592.11315	10370	0
1_chr20_29468440_29470869_lociStitched	chr20	29468440	29470869	1	2430	592.06875	10371	0
1_chr14_30119038_30120792_lociStitched	chr14	30119038	30120792	1	1755	591.9165333333333	10372	0
1_chr4_8226989_8228651_lociStitched	chr4	8226989	8228651	1	1663	591.8936	10373	0
2_chr6_147855962_147856430_lociStitched	chr6	147855962	147864298	2	966	591.8559999999999	10374	0
1_chr4_96492587_96494371_lociStitched	chr4	96492587	96494371	1	1785	591.5744	10375	0
1_chr13_52217431_52220280_lociStitched	chr13	52217431	52220280	1	2850	591.5473666666667	10376	0
1_chr7_99290823_99292151_lociStitched	chr7	99290823	99292151	1	1329	591.5354666666667	10377	0
1_chr3_195886469_195887470_lociStitched	chr3	195886469	195887470	1	1002	591.4408500000001	10378	0
1_chr12_26492891_26495148_lociStitched	chr12	26492891	26495148	1	2258	591.4092333333333	10379	0
1_chr5_83142617_83145445_lociStitched	chr5	83142617	83145445	1	2829	591.3348000000001	10380	0
1_chr1_28474389_28475816_lociStitched	chr1	28474389	28475816	1	1428	590.8731333333334	10381	0
2_chr18_39571644_39573738_lociStitched	chr18	39571644	39580912	2	4434	590.835	10382	0
2_chr18_54751514_54752906_lociStitched	chr18	54751514	54763174	2	1777	590.7733333333334	10383	0
1_chr8_69064644_69066374_lociStitched	chr8	69064644	69066374	1	1731	590.7661666666667	10384	0
1_chr21_25293605_25295547_lociStitched	chr21	25293605	25295547	1	1943	590.5945666666665	10385	0
1_chr14_78431351_78433023_lociStitched	chr14	78431351	78433023	1	1673	590.4668	10386	0
1_chr9_74356707_74357973_lociStitched	chr9	74356707	74357973	1	1267	590.4413	10387	0
1_chr4_153965255_153967957_lociStitched	chr4	153965255	153967957	1	2703	590.4320333333334	10388	0
1_chr4_102202834_102204788_lociStitched	chr4	102202834	102204788	1	1955	590.4011	10389	0
1_chr11_109762549_109765551_lociStitched	chr11	109762549	109765551	1	3003	590.3433	10390	0
2_chr5_61976371_61976691_lociStitched	chr5	61976371	61987124	2	2580	590.1604833333332	10391	0
2_chr10_114504356_114504700_lociStitched	chr10	114504356	114514934	2	2103	590.0760999999999	10392	0
1_chr9_15605726_15608917_lociStitched	chr9	15605726	15608917	1	3192	590.0690833333333	10393	0
1_chr19_6250132_6252357_lociStitched	chr19	6250132	6252357	1	2226	589.9216666666667	10394	0
1_chr14_21820238_21821598_lociStitched	chr14	21820238	21821598	1	1361	589.6279999999999	10395	0
1_chr7_79812528_79814484_lociStitched	chr7	79812528	79814484	1	1957	589.6036	10396	0
1_chr22_19896930_19898295_lociStitched	chr22	19896930	19898295	1	1366	589.5434999999999	10397	0
1_chr12_112178647_112180323_lociStitched	chr12	112178647	112180323	1	1677	589.4771333333332	10398	0
1_chr6_12489380_12492930_lociStitched	chr6	12489380	12492930	1	3551	589.4183333333334	10399	0
1_chr3_151273560_151275695_lociStitched	chr3	151273560	151275695	1	2136	589.26	10400	0
1_chr20_48316254_48318906_lociStitched	chr20	48316254	48318906	1	2653	589.2302000000001	10401	0
1_chr8_134401826_134404319_lociStitched	chr8	134401826	134404319	1	2494	589.13745	10402	0
1_chr3_49537667_49539260_lociStitched	chr3	49537667	49539260	1	1594	588.5073	10403	0
1_chr10_5023118_5024482_lociStitched	chr10	5023118	5024482	1	1365	588.4068666666666	10404	0
1_chr1_19133218_19134941_lociStitched	chr1	19133218	19134941	1	1724	588.2034833333333	10405	0
2_chr12_25428972_25429737_lociStitched	chr12	25428972	25434297	2	2822	588.14625	10406	0
1_chr6_20068372_20069877_lociStitched	chr6	20068372	20069877	1	1506	588.1289166666667	10407	0
1_chrX_106953873_106955246_lociStitched	chrX	106953873	106955246	1	1374	587.9414833333334	10408	0
1_chr1_224566537_224568900_lociStitched	chr1	224566537	224568900	1	2364	587.8750166666665	10409	0
2_chrX_70272317_70273207_lociStitched	chrX	70272317	70278023	2	1876	587.3376000000001	10410	0
1_chr18_47951177_47952466_lociStitched	chr18	47951177	47952466	1	1290	586.7742833333333	10411	0
1_chr11_79280209_79283570_lociStitched	chr11	79280209	79283570	1	3362	586.66255	10412	0
1_chr14_76371108_76372787_lociStitched	chr14	76371108	76372787	1	1680	586.6426	10413	0
1_chr10_123597494_123599726_lociStitched	chr10	123597494	123599726	1	2233	586.458	10414	0
1_chr18_12678750_12680009_lociStitched	chr18	12678750	12680009	1	1260	586.2533500000001	10415	0
1_chr11_129780357_129782361_lociStitched	chr11	129780357	129782361	1	2005	586.1032	10416	0
1_chr18_55924483_55927454_lociStitched	chr18	55924483	55927454	1	2972	586.0792666666667	10417	0
1_chr5_61519533_61521000_lociStitched	chr5	61519533	61521000	1	1468	585.822	10418	0
1_chr3_16977101_16979146_lociStitched	chr3	16977101	16979146	1	2046	585.4835	10419	0
1_chr12_94655809_94657376_lociStitched	chr12	94655809	94657376	1	1568	585.2745	10420	0
1_chr11_128625418_128628807_lociStitched	chr11	128625418	128628807	1	3390	585.1673333333333	10421	0
1_chr1_26662688_26664181_lociStitched	chr1	26662688	26664181	1	1494	585.1315833333334	10422	0
1_chr1_185026626_185030191_lociStitched	chr1	185026626	185030191	1	3566	585.0759166666666	10423	0
1_chr13_26593018_26595659_lociStitched	chr13	26593018	26595659	1	2642	585.0695333333333	10424	0
1_chr20_1878123_1879687_lociStitched	chr20	1878123	1879687	1	1565	585.0663333333333	10425	0
1_chr4_127391605_127393159_lociStitched	chr4	127391605	127393159	1	1555	585.0033	10426	0
1_chr14_55120178_55121595_lociStitched	chr14	55120178	55121595	1	1418	584.9848333333333	10427	0
1_chr3_6532116_6533920_lociStitched	chr3	6532116	6533920	1	1805	584.947	10428	0
1_chr17_56309621_56310863_lociStitched	chr17	56309621	56310863	1	1243	584.9406	10429	0
1_chr11_121414782_121416918_lociStitched	chr11	121414782	121416918	1	2137	584.8012	10430	0
1_chr8_109035223_109037615_lociStitched	chr8	109035223	109037615	1	2393	584.4852	10431	0
1_chr11_63298645_63299748_lociStitched	chr11	63298645	63299748	1	1104	584.2774833333333	10432	0
1_chr7_39759976_39762580_lociStitched	chr7	39759976	39762580	1	2605	584.2507999999999	10433	0
1_chr20_8298701_8303176_lociStitched	chr20	8298701	8303176	1	4476	584.21125	10434	0
1_chr1_8601138_8602782_lociStitched	chr1	8601138	8602782	1	1645	584.0310000000001	10435	0
1_chr17_72386838_72387996_lociStitched	chr17	72386838	72387996	1	1159	584.018	10436	0
